50,student,16,9,160,-640,0,1,4.914893617021277,mapa3.bmp
50,agent1,9,16,90,0,0,0,0.09574468085106383,mapa3.bmp
50,student,23,6,230,-540,0,0,3.7864523536165327,mapa3.bmp
50,agent1,6,23,60,0,0,1,0.07692307692307693,mapa3.bmp
50,student,37,14,370,-2360,0,0,4.653380423814329,mapa3.bmp
50,agent1,14,37,140,0,0,1,0.07719475277497477,mapa3.bmp
50,student,33,15,330,-1670,0,1,4.312720848056537,mapa3.bmp
50,agent1,15,33,150,0,0,0,0.07302709069493522,mapa3.bmp
50,student,0,1,0,-20,0,1,18.926829268292682,qualify1.bmp
50,agent1,1,0,10,0,1,0,0.21951219512195122,qualify1.bmp
50,student,5,1,50,-80,1,0,2.3007751937984495,qualify1.bmp
50,agent1,1,5,10,0,0,0,0.11627906976744186,qualify1.bmp
50,student,2,0,20,-70,1,0,4.828193832599119,qualify1.bmp
50,agent1,0,2,0,0,0,0,0.09691629955947137,qualify1.bmp
50,student,31,8,310,-340,0,1,1.6516233766233765,qualify1.bmp
50,agent1,8,31,80,0,0,0,0.11785714285714285,qualify1.bmp
50,student,1,0,10,-10,0,1,5.366459627329193,qualify1.bmp
50,agent1,0,1,0,0,1,0,0.11180124223602485,qualify1.bmp
50,student,0,0,0,-10,0,1,34.285714285714285,qualify1.bmp
50,agent1,0,0,0,0,1,0,0.047619047619047616,qualify1.bmp
50,student,19,1,190,-2110,1,0,6.756404494382022,qualify1.bmp
50,agent1,1,19,10,0,0,1,0.1204494382022472,qualify1.bmp
50,student,0,0,0,-40,0,1,7.694915254237288,qualify1.bmp
50,agent1,0,0,0,0,1,0,0.0847457627118644,qualify1.bmp
50,student,0,0,0,-10,0,1,13.6,qualify1.bmp
50,agent1,0,0,0,0,1,0,0.09090909090909091,qualify1.bmp
50,student,0,2,0,-70,1,0,9.14655172413793,qualify1.bmp
50,agent1,2,0,20,0,0,1,0.10344827586206896,qualify1.bmp
50,student,1,0,10,-10,0,1,9.378048780487806,qualify1.bmp
50,agent1,0,1,0,0,1,0,0.12195121951219512,qualify1.bmp
50,student,0,0,0,-10,0,0,51.714285714285715,qualify1.bmp
50,agent1,0,0,0,0,1,0,0.14285714285714285,qualify1.bmp
50,student,14,3,140,-70,1,0,1.8006482982171799,qualify1.bmp
50,agent1,3,14,30,0,0,0,0.1085899513776337,qualify1.bmp
50,student,2,1,20,-1980,1,0,20.836276083467094,qualify1.bmp
50,agent1,1,2,10,0,0,1,0.10593900481540931,qualify1.bmp
50,student,1,0,10,-10,0,1,7.759615384615385,qualify1.bmp
50,agent1,0,1,0,0,1,0,0.125,qualify1.bmp
50,student,9,2,90,-5210,1,0,17.98732782369146,qualify1.bmp
50,agent1,2,9,20,0,0,1,0.12286501377410468,qualify1.bmp
50,student,2,1,20,-600,1,0,12.55774647887324,qualify1.bmp
50,agent1,1,2,10,0,0,0,0.09295774647887324,qualify1.bmp
50,student,10,7,100,-140,0,1,1.9571810883140053,qualify1.bmp
50,agent1,7,10,70,0,0,0,0.11329170383586083,qualify1.bmp
50,student,2,1,20,-290,0,1,8.761245674740485,qualify1.bmp
50,agent1,1,2,10,0,1,0,0.11072664359861592,qualify1.bmp
50,student,0,0,0,-10,1,0,20.885714285714286,qualify1.bmp
50,agent1,0,0,0,0,0,1,0.08571428571428572,qualify1.bmp
50,student,8,7,80,-250,0,1,8.24110671936759,default
50,agent1,7,8,70,0,0,0,0.04743083003952569,default
