30,student,9,5,90,-110,0,1,6.7862232779097384,default
30,agent1,5,9,50,0,0,0,0.04275534441805225,default
30,student,7,6,70,-190,0,1,5.831215970961887,default
30,agent1,6,7,60,0,1,0,0.05263157894736842,default
30,student,5,4,50,-80,1,0,8.59288537549407,default
30,agent1,4,5,40,0,0,1,0.05533596837944664,default
30,student,2,2,20,-20,0,1,14.444444444444445,default
30,agent1,2,2,20,0,1,0,0.044444444444444446,default
30,student,12,16,120,-260,0,1,7.048532731376975,default
30,agent1,16,12,160,0,0,0,0.04853273137697517,default
30,student,8,7,80,-380,0,1,8.085978835978835,default
30,agent1,7,8,70,0,1,0,0.04365079365079365,default
30,student,4,4,40,-50,0,1,9.162698412698413,default
30,agent1,4,4,40,0,1,0,0.03968253968253968,default
30,student,7,8,70,-270,0,1,7.49601593625498,default
30,agent1,8,7,80,0,1,0,0.04183266932270916,default
30,student,6,6,60,-130,1,0,6.979020979020979,default
30,agent1,6,6,60,0,0,0,0.04428904428904429,default
30,student,1,0,10,-60,0,0,26.35,default
30,agent1,0,1,0,0,1,0,0.03333333333333333,default
30,student,0,0,0,-10,0,1,51.208333333333336,default
30,agent1,0,0,0,0,1,0,0.0,default
30,student,12,13,120,-160,0,1,5.821106821106821,default
30,agent1,13,12,130,0,0,0,0.04118404118404118,default
30,student,2,4,20,-90,0,0,9.601503759398497,default
30,agent1,4,2,40,0,1,0,0.04887218045112782,default
30,student,6,3,60,-100,0,1,7.9815950920245395,default
30,agent1,3,6,30,0,1,0,0.049079754601226995,default
30,student,7,8,70,-160,0,1,7.330708661417323,default
30,agent1,8,7,80,0,0,0,0.021653543307086614,default
30,student,10,7,100,-320,0,1,5.796632124352332,default
30,agent1,7,10,70,0,0,0,0.04145077720207254,default
30,student,7,5,70,-170,1,0,7.209345794392523,default
30,agent1,5,7,50,0,0,1,0.05046728971962617,default
30,student,2,6,20,-70,0,0,17.391061452513966,default
30,agent1,6,2,60,0,1,0,0.027932960893854747,default
30,student,4,11,40,-310,0,0,6.746308724832215,default
30,agent1,11,4,110,0,1,0,0.040268456375838924,default
30,student,7,6,70,-200,0,1,7.810309278350515,default
30,agent1,6,7,60,0,1,0,0.03711340206185567,default
30,student,16,6,160,-140,0,1,3.3857998289136013,mapa1.bmp
30,agent1,6,16,60,0,1,0,0.0427715996578272,mapa1.bmp
30,student,16,6,160,-370,1,0,3.696539485359361,mapa1.bmp
30,agent1,6,16,60,0,0,1,0.032830523513753325,mapa1.bmp
30,student,6,4,60,-70,0,1,5.898648648648648,mapa1.bmp
30,agent1,4,6,40,0,1,0,0.04954954954954955,mapa1.bmp
30,student,13,6,130,-90,0,1,4.065436241610739,mapa1.bmp
30,agent1,6,13,60,0,1,0,0.04697986577181208,mapa1.bmp
30,student,11,6,110,-270,0,1,4.796983758700696,mapa1.bmp
30,agent1,6,11,60,0,1,0,0.04756380510440835,mapa1.bmp
30,student,3,5,30,-70,0,0,11.56279069767442,mapa1.bmp
30,agent1,5,3,50,0,1,0,0.06511627906976744,mapa1.bmp
30,student,3,0,30,-50,0,1,9.457516339869281,mapa1.bmp
30,agent1,0,3,0,0,1,0,0.0784313725490196,mapa1.bmp
30,student,25,5,250,-270,0,1,3.1004421983575488,mapa1.bmp
30,agent1,5,25,50,0,0,0,0.04485154769425142,mapa1.bmp
30,student,14,8,140,-210,0,1,4.599334073251942,mapa1.bmp
30,agent1,8,14,80,0,1,0,0.04328523862375139,mapa1.bmp
30,student,12,4,120,-100,0,1,3.4877675840978593,mapa1.bmp
30,agent1,4,12,40,0,0,0,0.035168195718654434,mapa1.bmp
30,student,7,5,70,-190,0,0,6.1063063063063066,mapa1.bmp
30,agent1,5,7,50,0,0,1,0.04144144144144144,mapa1.bmp
30,student,8,5,80,-170,1,0,5.31700288184438,mapa1.bmp
30,agent1,5,8,50,0,0,1,0.04178674351585014,mapa1.bmp
30,student,26,8,260,-300,0,1,4.403706688154714,mapa1.bmp
30,agent1,8,26,80,0,0,0,0.043513295729250605,mapa1.bmp
30,student,9,4,90,-130,0,0,7.0982367758186395,mapa1.bmp
30,agent1,4,9,40,0,1,0,0.04534005037783375,mapa1.bmp
30,student,18,3,180,-180,0,1,2.732173913043478,mapa1.bmp
30,agent1,3,18,30,0,1,0,0.04695652173913043,mapa1.bmp
30,student,16,11,160,-490,0,0,5.672664952870608,mapa1.bmp
