20,student,4,7,40,-290,1,0,12.265225933202357,default
20,agent1,7,4,70,0,0,1,0.043222003929273084,default
20,student,3,4,30,-70,0,1,14.259803921568627,default
20,agent1,4,3,40,0,1,0,0.08333333333333333,default
20,student,13,8,130,-270,0,0,6.731914893617021,default
20,agent1,8,13,80,0,0,1,0.03546099290780142,default
20,student,9,7,90,-260,0,0,9.911764705882353,default
20,agent1,7,9,70,0,0,1,0.04325259515570934,default
20,student,4,6,40,-190,1,0,11.734177215189874,default
20,agent1,6,4,60,0,0,0,0.022151898734177215,default
20,student,4,6,40,-80,0,1,7.241706161137441,default
20,agent1,6,4,60,0,1,0,0.035545023696682464,default
20,student,11,15,110,-110,0,1,6.100997506234414,default
20,agent1,15,11,150,0,0,0,0.043640897755610975,default
20,student,1,0,10,-10,0,0,43.370370370370374,default
20,agent1,0,1,0,0,1,0,0.07407407407407407,default
20,student,2,3,20,-60,1,0,13.91304347826087,default
20,agent1,3,2,30,0,0,0,0.018633540372670808,default
20,student,8,13,80,-150,0,1,7.9712,default
20,agent1,13,8,130,0,0,0,0.04,default
20,student,4,5,40,-80,1,0,9.360927152317881,default
20,agent1,5,4,50,0,0,1,0.04966887417218543,default
20,student,8,9,80,-70,0,1,5.933070866141732,default
20,agent1,9,8,90,0,1,0,0.031496062992125984,default
20,student,5,6,50,-70,0,1,6.448717948717949,default
20,agent1,6,5,60,0,1,0,0.0641025641025641,default
20,student,2,1,20,-80,0,1,12.098159509202453,default
20,agent1,1,2,10,0,1,0,0.03067484662576687,default
20,student,10,8,100,-230,0,1,7.844879518072289,default
20,agent1,8,10,80,0,0,0,0.04969879518072289,default
20,student,3,4,30,-110,0,0,10.59927797833935,default
20,agent1,4,3,40,0,1,0,0.05415162454873646,default
20,student,9,6,90,-160,0,1,6.754716981132075,default
20,agent1,6,9,60,0,1,0,0.07547169811320754,default
20,student,4,2,40,-120,0,1,8.654434250764526,default
20,agent1,2,4,20,0,1,0,0.039755351681957186,default
20,student,5,5,50,-90,1,0,11.311787072243346,default
20,agent1,5,5,50,0,0,1,0.034220532319391636,default
20,student,0,1,0,-50,1,0,23.476923076923075,default
20,agent1,1,0,10,0,0,1,0.015384615384615385,default
20,student,11,6,110,-200,0,1,7.308219178082192,mapa1.bmp
20,agent1,6,11,60,0,1,0,0.05821917808219178,mapa1.bmp
20,student,7,2,70,-30,0,0,5.061855670103093,mapa1.bmp
20,agent1,2,7,20,0,1,0,0.041237113402061855,mapa1.bmp
20,student,17,5,170,-60,0,1,3.22737556561086,mapa1.bmp
20,agent1,5,17,50,0,1,0,0.04638009049773756,mapa1.bmp
20,student,19,6,190,-150,0,1,3.6688907422852375,mapa1.bmp
20,agent1,6,19,60,0,1,0,0.041701417848206836,mapa1.bmp
20,student,13,6,130,-20,0,1,3.2,mapa1.bmp
20,agent1,6,13,60,0,1,0,0.06258503401360545,mapa1.bmp
20,student,9,3,90,-60,1,0,4.788830715532286,mapa1.bmp
20,agent1,3,9,30,0,0,1,0.04013961605584642,mapa1.bmp
20,student,13,5,130,-30,0,0,3.7527047913446676,mapa1.bmp
20,agent1,5,13,50,0,1,0,0.0401854714064915,mapa1.bmp
20,student,16,9,160,-130,0,1,4.374326750448833,mapa1.bmp
20,agent1,9,16,90,0,0,0,0.05296229802513465,mapa1.bmp
20,student,11,10,110,-170,0,1,6.231257941550191,mapa1.bmp
20,agent1,10,11,100,0,1,0,0.044472681067344345,mapa1.bmp
20,student,9,5,90,-70,0,1,4.546848381601363,mapa1.bmp
20,agent1,5,9,50,0,1,0,0.04088586030664395,mapa1.bmp
20,student,19,16,190,-360,0,1,5.008389261744966,mapa1.bmp
20,agent1,16,19,160,0,1,0,0.04865771812080537,mapa1.bmp
20,student,15,6,150,-30,0,0,3.0730717185385656,mapa1.bmp
